	uncomfortable taking 5 or more pills		
race	disagree	agree	Total
	Prop.	Prop.	Prop.
white, non-hispanic	0.4971	0.5029	1.0000
black, non-hispanic	0.3565	0.6435	1.0000
hispanic	0.4746	0.5254	1.0000
other	0.6276	0.3724	1.0000
Total	0.4875	0.5125	1.0000

