	binary, take more meds than needed		
number of adl dependencies >=2	disagree	agree	Total
	Prop.	Prop.	Prop.
<2	0.7724	0.2276	1.0000
>=2	0.7791	0.2209	1.0000
Total	0.7735	0.2265	1.0000

