	binary, take more meds than needed		
proxy status	disagree	agree	Total
	Prop.	Prop.	Prop.
sample person	0.7735	0.2265	1.0000
proxy respondent	0.0000	0.0000	1.0000
Total	0.7735	0.2265	1.0000

