	binary, take more meds than needed		
race	disagree	agree	Total
	Prop.	Prop.	Prop.
white, non-hispanic	0.8030	0.1970	1.0000
black, non-hispanic	0.8135	0.1865	1.0000
hispanic	0.7712	0.2288	1.0000
other	0.5237	0.4763	1.0000
Total	0.7794	0.2206	1.0000

